company_name,email,website,phone,street,postcode,city,country,founding_year,employee_count,distribution_area,description,source,source_detail,verify_status,verify_code,verify_method,catch_all
MD Transporte GmbH,info@dmd-transport.de; kontakt@dmd-transport.de; office@dmd-transport.de,http://www.dmd-transport.de/,,,74078,Wannenackerstraße 28,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Stuttgart, status: currently registered, reg_num: B8534_HRB741941",OffeneRegister,"fuzzy_matched:fuzzy:score=92.3076923076923:from=DMD-Transport; pattern_mx_top3:kontakt@dmd-transport.de,office@dmd-transport.de",unknown,,smtp_unreachable,false
BD Transporte GmbH,info@böld-group.de; kontakt@böld-group.de; office@böld-group.de; service@böld-group.de; vertrieb@böld-group.de; patrick.englhart@boeld-transporte.de,https://böld-group.de,,,71691,Wilhelmstraße 5,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Stuttgart, status: currently registered, reg_num: B8534_HRB742878",OffeneRegister,"fuzzy_matched:fuzzy:score=92.85714285714286:from=Böld Transporte GmbH; pattern_mx:vertrieb@böld-group.de,office@böld-group.de,service@böld-group.de,info@böld-group.de,kontakt@böld-group.de",unknown,,smtp_unreachable,false
OL Transport & Logistik GmbH,info@cl-spedition.de; kontakt@cl-spedition.de; office@cl-spedition.de,http://www.cl-spedition.de/,+49 30 4467770,,74321,Gustav-Rau-Straße 20,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Stuttgart, status: removed, reg_num: B8534_HRB746317",OffeneRegister,"fuzzy_matched:fuzzy:score=92.3076923076923:from=CL Spedition Berlin Transport und Logistik GmbH; pattern_mx_top3:kontakt@cl-spedition.de,office@cl-spedition.de",unknown,,smtp_unreachable,false
SC Logistik UG (haftungsbeschränkt),info@sc-logistik.de; kontakt@sc-logistik.de; office@sc-logistik.de,http://www.sc-logistik.de,,,74078,Schulstraße 21,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Stuttgart, status: currently registered, reg_num: B8534_HRB752436",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=SC Logistik GmbH; pattern_mx_top3:kontakt@sc-logistik.de,office@sc-logistik.de",unknown,,smtp_unreachable,false
DAD-transport GmbH,info@dmd-transport.de; kontakt@dmd-transport.de; office@dmd-transport.de,http://www.dmd-transport.de/,,,72793,Schulstraße 10,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Stuttgart, status: currently registered, reg_num: B8534_HRB755402",OffeneRegister,"fuzzy_matched:fuzzy:score=92.3076923076923:from=DMD-Transport; pattern_mx_top3:kontakt@dmd-transport.de,office@dmd-transport.de",unknown,,smtp_unreachable,false
"Oswald Auracher, Möbelspedition GmbH",info@auracher-umzuege.de,,,,,,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Stuttgart, status: currently registered, reg_num: B8534_HRB7747",OffeneRegister,import:info@auracher-umzuege.de,unknown,,smtp_unreachable,false
Müller Transporte e.K.,info@transportemueller.de; kontakt@transportemueller.de; office@transportemueller.de,https://www.transportemueller.de/,,,88521,Schwarzachstraße 36,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Ulm, status: currently registered, reg_num: B8537_HRA650278",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Transporte Müller; pattern_mx_top3:kontakt@transportemueller.de,office@transportemueller.de",unknown,,smtp_unreachable,false
S.A.M. Speed Solutions int. Transporte UG (haftungsbeschränkt),info@bgh-solutions.de; info@bghsolutions.de; kontakt@bgh-solutions.de; office@bgh-solutions.de; service@bgh-solutions.de; vertrieb@bgh-solutions.de,https://Www.bgh-solutions.de,,,89522,Giengener Straße 268,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Ulm, status: removed, reg_num: B8537_HRB726291",OffeneRegister,"fuzzy_matched:fuzzy:score=93.33333333333333:from=BGH Solutions UG (haftungsbeschränkt); pattern_mx:info@bgh-solutions.de,kontakt@bgh-solutions.de,service@bgh-solutions.de,vertrieb@bgh-solutions.de,office@bgh-solutions.de",unknown,,smtp_unreachable,false
SCT Logistik GmbH,info@sc-logistik.de; kontakt@sc-logistik.de; office@sc-logistik.de,http://www.sc-logistik.de,,,86695,Siemensstraße 1,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Augsburg, status: currently registered, reg_num: D2102V_HRB24529",OffeneRegister,"fuzzy_matched:fuzzy:score=95.65217391304348:from=SC Logistik GmbH; pattern_mx_top3:kontakt@sc-logistik.de,office@sc-logistik.de",unknown,,smtp_unreachable,false
Kaya Transport GmbH,info@kaya-transport.de,,,,,,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Augsburg, status: currently registered, reg_num: D2102V_HRB26344",OffeneRegister,import:info@kaya-transport.de,unknown,,smtp_unreachable,false
MH Transport und Logistik GmbH,info@cl-spedition.de; kontakt@cl-spedition.de; office@cl-spedition.de,http://www.cl-spedition.de/,+49 30 4467770,,87437,Daimlerstraße 13,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Kempten (Allgäu), status: currently registered, reg_num: D2304V_HRB10868",OffeneRegister,"fuzzy_matched:fuzzy:score=93.61702127659575:from=CL Spedition Berlin Transport und Logistik GmbH; pattern_mx_top3:kontakt@cl-spedition.de,office@cl-spedition.de",unknown,,smtp_unreachable,false
F-Logistik & Service GmbH,info@balek-gmbh.de; kontakt@balek-gmbh.de; m@balek-gmbh.de; office@balek-gmbh.de,https://balek-gmbh.de/,,,87600,Westlachenbühl 23,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Kempten (Allgäu), status: currently registered, reg_num: D2304V_HRB13341",OffeneRegister,"fuzzy_matched:fuzzy:score=94.11764705882354:from=Balek Logistik Service GmbH; pattern_mx_top3:info@balek-gmbh.de,kontakt@balek-gmbh.de,office@balek-gmbh.de",unknown,,smtp_unreachable,false
PFEIFER GmbH Lager- und Transportsysteme,b-s_gmbh@t-online.de; info@b-s-palettensysteme.de,http://www.b-s-palettensysteme.de/,,,87452,Am Katzenbuckel 7,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Kempten (Allgäu), status: currently registered, reg_num: D2304V_HRB6421",OffeneRegister,"fuzzy_matched:fuzzy:score=92.85714285714286:from=B+S Lager- und Transportsysteme GmbH; pattern_mx_top3:kontakt@b-s-palettensysteme.de,office@b-s-palettensysteme.de",unknown,,smtp_unreachable,false
N & N Transporte GmbH,info@transporte-nrw.de; kontakt@transporte-nrw.de; office@transporte-nrw.de,https://transporte-nrw.de/,+49 1521 5610839,,73117,Robert-Bosch-Straße 13,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Memmingen, status: currently registered, reg_num: D2505V_HRB16997",OffeneRegister,"fuzzy_matched:fuzzy:score=92.3076923076923:from=Transporte NRW; pattern_mx_top3:kontakt@transporte-nrw.de,office@transporte-nrw.de",unknown,,smtp_unreachable,false
ABC-Logistik GmbH & Co. KG,info@abc-logistik.com,,,,,,DE,,,Bavaria,"OffeneRegister: de, Bavaria, München, status: removed, reg_num: D2601V_HRA75049",OffeneRegister,import:info@abc-logistik.com,unknown,,smtp_unreachable,false
MSL Medien-Service & Logistik OHG,azink@vvms.de; fwirrmann@vvms.de; info@vvms.de; kontakt@vvms.de; office@vvms.de,http://www.vvms.de/,,,74321,Mundelsheimer Straße 3,DE,,,Bavaria,"OffeneRegister: de, Bavaria, München, status: removed, reg_num: D2601V_HRA81393",OffeneRegister,"fuzzy_matched:fuzzy:score=93.33333333333333:from=V.V. Medien-Service GmbH; pattern_mx_top3:kontakt@vvms.de,office@vvms.de",unknown,,smtp_unreachable,false
RS Transport & Logistik e.K.,info@cl-spedition.de; kontakt@cl-spedition.de; office@cl-spedition.de,http://www.cl-spedition.de/,+49 30 4467770,,82256,Gernlindener Weg 24,DE,,,Bavaria,"OffeneRegister: de, Bavaria, München, status: removed, reg_num: D2601V_HRA97288",OffeneRegister,"fuzzy_matched:fuzzy:score=92.3076923076923:from=CL Spedition Berlin Transport und Logistik GmbH; pattern_mx_top3:kontakt@cl-spedition.de,office@cl-spedition.de",unknown,,smtp_unreachable,false
P&M SALTECO Internationale Spedition und Handel GmbH,info@salteco.de; vip01@gmx.net,https://www.salteco.de,,,,,DE,,,Bavaria,"OffeneRegister: de, Bavaria, München, status: removed, reg_num: D2601V_HRB103462",OffeneRegister,"new_scrape:vip01@gmx.net; import:info@salteco.de,vip01@gmx.net",unknown,,smtp_unreachable,false
Th. Hoffmann Schwer- und Spezialtransporte GmbH,hoffmanngmbh@t-online.de; info@hoffmannverpackungen.eu; kontakt@hoffmannverpackungen.eu; office@hoffmannverpackungen.eu; service@hoffmannverpackungen.eu; vertrieb@hoffmannverpackungen.eu,https://www.hoffmannverpackungen.eu/,,,49124,Erzlager 15,DE,,,Lower Saxony,"OffeneRegister: de, Lower Saxony, Osnabrück, status: currently registered, reg_num: P3313_HRB111209",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Hoffmann GmbH; pattern_mx:office@hoffmannverpackungen.eu,vertrieb@hoffmannverpackungen.eu,info@hoffmannverpackungen.eu,kontakt@hoffmannverpackungen.eu,service@hoffmannverpackungen.eu",unknown,,smtp_unreachable,false
VANESSA Transporte e. Kfr.,info@vanessa-transporte.de; kontakt@vanessa-transporte.de; office@vanessa-transporte.de,http://www.vanessa-transporte.de/,,,48336,Buschestraße 5,DE,,,North Rhine-Westphalia,"OffeneRegister: de, North Rhine-Westphalia, Münster, status: currently registered, reg_num: R2713_HRA10668",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=VANESSA Transporte e.Kfr. Vanessa Blüthgen; pattern_mx_top3:info@vanessa-transporte.de,kontakt@vanessa-transporte.de",unknown,,smtp_unreachable,false
Hoffmann Transport & Recycling GmbH,hoffmanngmbh@t-online.de; info@hoffmannverpackungen.eu; kontakt@hoffmannverpackungen.eu; office@hoffmannverpackungen.eu; service@hoffmannverpackungen.eu; vertrieb@hoffmannverpackungen.eu,https://www.hoffmannverpackungen.eu/,,,16321,Schönfelder Weg 71,DE,,,Brandenburg,"OffeneRegister: de, Brandenburg, Frankfurt/Oder, status: currently registered, reg_num: G1207_HRB10855",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Hoffmann GmbH; pattern_mx:office@hoffmannverpackungen.eu,vertrieb@hoffmannverpackungen.eu,info@hoffmannverpackungen.eu,kontakt@hoffmannverpackungen.eu,service@hoffmannverpackungen.eu",unknown,,smtp_unreachable,false
1 A.S. Mildenberg Transporter & Hängervermietung UG (haftungsbeschränkt),info@ag-transporter.de,https://ag-transporter.de/,,,16792,Siedlungsgut 3,DE,,,Brandenburg,"OffeneRegister: de, Brandenburg, Neuruppin, status: currently registered, reg_num: G1309_HRB12273",OffeneRegister,fuzzy_matched:fuzzy:score=92.85714285714286:from=A&G Transporter,unknown,,smtp_unreachable,false
Wilhelm Bartels Spedition GmbH & Co. KG,info@wilhelm-bartels-spedition.de,http://www.wilhelm-bartels-spedition.de/,+49 40 23800710,,21224,Mittelweg 47,DE,,,Lower Saxony,"OffeneRegister: de, Lower Saxony, Tostedt, status: currently registered, reg_num: P2613_HRA203775",OffeneRegister,fuzzy_matched:fuzzy:score=100.0:from=Wilhelm Bartels Spedition GmbH & Co.KG,unknown,,smtp_unreachable,false
Kleemann Edelstahlservice & Logistik GmbH,info@kleemann-gmbh.com; kontakt@kleemann-gmbh.com; office@kleemann-gmbh.com; service@kleemann-gmbh.com; vertrieb@kleemann-gmbh.com; faktura@kleemann-gmbh.de; info@kleemann-gmbh.de,http://www.kleemann-gmbh.com,,,26553,Gewerbestraße 1,DE,,,Lower Saxony,"OffeneRegister: de, Lower Saxony, Aurich, status: currently registered, reg_num: P3101_HRB203374",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Kleemann GmbH; pattern_mx:kontakt@kleemann-gmbh.com,service@kleemann-gmbh.com,office@kleemann-gmbh.com,vertrieb@kleemann-gmbh.com,info@kleemann-gmbh.com",unknown,,smtp_unreachable,false
P & C Spedition & Logistik GmbH,info@bpspedition.eu,http://www.bpspedition.eu/,,,14469,Hebbelstraße 41,DE,,,Brandenburg,"OffeneRegister: de, Brandenburg, Potsdam, status: currently registered, reg_num: G1312_HRB31603",OffeneRegister,fuzzy_matched:fuzzy:score=95.45454545454545:from=B + P Spedition + Logistik  GmbH,unknown,,smtp_unreachable,false
Wilhelm Spedition GmbH,info@wilhelm-bartels-spedition.de,http://www.wilhelm-bartels-spedition.de/,+49 40 23800710,,40878,Am Haarbach 3,DE,,,North Rhine-Westphalia,"OffeneRegister: de, North Rhine-Westphalia, Düsseldorf, status: currently registered, reg_num: R1101_HRB84360",OffeneRegister,fuzzy_matched:fuzzy:score=100.0:from=Wilhelm Bartels Spedition GmbH & Co.KG,unknown,,smtp_unreachable,false
B-Cargo GmbH Spedition & Logistik,info@bpspedition.eu,http://www.bpspedition.eu/,,,33609,Eckendorfer Straße 14e,DE,,,North Rhine-Westphalia,"OffeneRegister: de, North Rhine-Westphalia, Bielefeld, status: currently registered, reg_num: R2101_HRB43063",OffeneRegister,fuzzy_matched:fuzzy:score=95.23809523809524:from=B + P Spedition + Logistik  GmbH,unknown,,smtp_unreachable,false
Lutter Spedition GmbH & Co. KG,info@ecks-lutter.de; kontakt@ecks-lutter.de; office@ecks-lutter.de; stephan.lutter@ecks-lutter.de,http://www.ecks-lutter.de/,,,59174,Schäferstraße 5,DE,,,North Rhine-Westphalia,"OffeneRegister: de, North Rhine-Westphalia, Hamm, status: currently registered, reg_num: R2404_HRA2774",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=ECKS + LUTTER oHG; pattern_mx_top3:kontakt@ecks-lutter.de,office@ecks-lutter.de",unknown,,smtp_unreachable,false
Gilles & Wagner Transport GmbH,info@thermodruckpressen.de; kontakt@thermodruckpressen.de; office@thermodruckpressen.de; wagner-gmbh@thermodruckpressen.de,http://www.thermodruckpressen.de/,,,04838,An den Quellen 1,DE,,,Saxony,"OffeneRegister: de, Saxony, Leipzig, status: currently registered, reg_num: U1308_HRB19988",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Wagner GmbH; pattern_mx_top3:info@thermodruckpressen.de,kontakt@thermodruckpressen.de,office@thermodruckpressen.de",unknown,,smtp_unreachable,false
Wagner Spedition GmbH,info@thermodruckpressen.de; kontakt@thermodruckpressen.de; office@thermodruckpressen.de; wagner-gmbh@thermodruckpressen.de,http://www.thermodruckpressen.de/,,,92361,Ziegelhöhe 8,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Nürnberg, status: currently registered, reg_num: D3310V_HRB15440",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Wagner GmbH; pattern_mx_top3:info@thermodruckpressen.de,kontakt@thermodruckpressen.de,office@thermodruckpressen.de",unknown,,smtp_unreachable,false
AKM Transporte Roland Müller e.K.,info@transportemueller.de; kontakt@transportemueller.de; office@transportemueller.de,https://www.transportemueller.de/,,,73230,Fauslerstraße 22,DE,,,Baden-Württemberg,"OffeneRegister: de, Baden-Württemberg, Stuttgart, status: currently registered, reg_num: B8534_HRA734846",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Transporte Müller; pattern_mx_top3:kontakt@transportemueller.de,office@transportemueller.de",unknown,,smtp_unreachable,false
AK Transport und Logistik GmbH,info@cl-spedition.de; kontakt@cl-spedition.de; office@cl-spedition.de,http://www.cl-spedition.de/,+49 30 4467770,,10117,Mauerstraße 83/84,DE,,,Berlin,"OffeneRegister: de, Berlin, Berlin (Charlottenburg), status: currently registered, reg_num: F1103R_HRB199575",OffeneRegister,"fuzzy_matched:fuzzy:score=93.61702127659575:from=CL Spedition Berlin Transport und Logistik GmbH; pattern_mx_top3:kontakt@cl-spedition.de,office@cl-spedition.de",unknown,,smtp_unreachable,false
EC Transport-Logistik GmbH & Co. KG,info@cl-spedition.de; kontakt@cl-spedition.de; office@cl-spedition.de,http://www.cl-spedition.de/,+49 30 4467770,,90451,Antwerpener Straße 20,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Nürnberg, status: currently registered, reg_num: D3310V_HRA16623",OffeneRegister,"fuzzy_matched:fuzzy:score=92.3076923076923:from=CL Spedition Berlin Transport und Logistik GmbH; pattern_mx_top3:kontakt@cl-spedition.de,office@cl-spedition.de",unknown,,smtp_unreachable,false
PETROMAR Schiffahrts- und Befrachtungs-Gesellschaft Wagener & Gergs (GmbH & Co.) KG,info@wagener-co.de; jhwagener@wagener-co.de; kontakt@wagener-co.de; office@wagener-co.de,https://www.wagener-co.de/,,,20149,Klosterstieg 9,DE,,,Hamburg,"OffeneRegister: de, Hamburg, Hamburg, status: currently registered, reg_num: K1101R_HRA65296",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Wagener & Co. GmbH; pattern_mx_top3:kontakt@wagener-co.de,office@wagener-co.de",unknown,,smtp_unreachable,false
CLS Logistik & Containerdienstleistung UG (haftungsbeschränkt),info@cls-transport.de; kloock@cls-transport.de; kontakt@cls-transport.de; office@cls-transport.de,https://Cls-Transport.de,,,22547,Friedrichshulder Weg 5 A,DE,,,Hamburg,"OffeneRegister: de, Hamburg, Hamburg, status: currently registered, reg_num: K1101R_HRB153282",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=CLS GmbH; pattern_mx_top3:info@cls-transport.de,kontakt@cls-transport.de,office@cls-transport.de",unknown,,smtp_unreachable,false
Garbe Transport GmbH,hamburg@garbetransport.de; info@garbetransport.de; kontakt@garbetransport.de; office@garbetransport.de,http://www.garbetransport.de/,+49 40 7891500,,58099,Haus Busch 4,DE,,,Hamburg,"OffeneRegister: de, Hamburg, Hamburg, status: currently registered, reg_num: K1101R_HRB48338",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Garbe Transport; pattern_mx_top3:info@garbetransport.de,kontakt@garbetransport.de,office@garbetransport.de",unknown,,smtp_unreachable,false
A & G Transporte GmbH,info@ag-transporter.de,https://ag-transporter.de/,,,86529,Lenbachstraße 6,DE,,,Bavaria,"OffeneRegister: de, Bavaria, Ingolstadt, status: currently registered, reg_num: D5701V_HRB8890",OffeneRegister,fuzzy_matched:fuzzy:score=96.55172413793103:from=A&G Transporter,unknown,,smtp_unreachable,false
KTK Logistik GmbH,h.knigge@ktk-absaugtechnik.de; info@ktk-absaugtechnik.de,http://www.ktk-absaugtechnik.de/,,,30853,Karl-Kellner-Straße 106,DE,,,Lower Saxony,"OffeneRegister: de, Lower Saxony, Hannover, status: currently registered, reg_num: P2305_HRB208303",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=KTK + GmbH & Co. KG; pattern_mx_top3:kontakt@ktk-absaugtechnik.de,office@ktk-absaugtechnik.de",unknown,,smtp_unreachable,false
Spedition Dietz + Wagner GmbH,info@thermodruckpressen.de; kontakt@thermodruckpressen.de; office@thermodruckpressen.de; wagner-gmbh@thermodruckpressen.de,http://www.thermodruckpressen.de/,,,67098,Bruchstraße 52,DE,,,Rhineland-Palatinate,"OffeneRegister: de, Rhineland-Palatinate, Ludwigshafen a.Rhein (Ludwigshafen), status: removed, reg_num: T3104V_HRB60674",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Wagner GmbH; pattern_mx_top3:info@thermodruckpressen.de,kontakt@thermodruckpressen.de,office@thermodruckpressen.de",unknown,,smtp_unreachable,false
- RiBi - Spedition GmbH,info@ribi.de; kontakt@ribi.de; office@ribi.de,http://www.ribi.de/,+49 89 3573530,,81829,Stahlgruberring 16,DE,,,Bavaria,"OffeneRegister: de, Bavaria, München, status: currently registered, reg_num: D2601V_HRB62289",OffeneRegister,"fuzzy_matched:fuzzy:score=100.0:from=Ribi Spedition GmbH; pattern_mx_top3:kontakt@ribi.de,office@ribi.de",unknown,,smtp_unreachable,false
Schulze Euro-Transportlogistik UG (haftungsbeschränkt),info@nfg-transportlogistik.de; kevin.juras@nfg-transportlogistik.de; kontakt@nfg-transportlogistik.de; office@nfg-transportlogistik.de,https://nfg-transportlogistik.de/,,,26180,Oldenburger Straße 72,DE,,,Lower Saxony,"OffeneRegister: de, Lower Saxony, Oldenburg (Oldenburg), status: currently registered, reg_num: P3210_HRB209304",OffeneRegister,"fuzzy_matched:fuzzy:score=94.73684210526315:from=NFG Transportlogistik UG (haftungsbeschränkt); pattern_mx_top3:kontakt@nfg-transportlogistik.de,office@nfg-transportlogistik.de",unknown,,smtp_unreachable,false
